
´«ÀÏ¼ö
ÁöÁ¡/Áö¿ª¸í : ¼­¿ï
¸ñÃø °üÃø ¼öÇà ±â°£ : 1907-10-01 ~ 2100-12-31

Æò±Õ ´«ÀÏ¼ö
¿¬µµ,1¿ù,2¿ù,3¿ù,4¿ù,5¿ù,6¿ù,7¿ù,8¿ù,9¿ù,10¿ù,11¿ù,12¿ù,¿¬ÇÕ°è,¼øÀ§
1907,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,¡ª,0.0,5.0,10.0,15.0,114
1916,0122,¼­¿ï,´«,-
1916,0123,¼­¿ï,´«,-
1916,0125,¼­¿ï,´«,-
1916,0130,¼­¿ï,´«,-
1916,0207,¼­¿ï,´«,-
1916,0208,¼­¿ï,´«,-
1916,0211,¼­¿ï,´«,-
1916,0215,¼­¿ï,´«,-
1916,0218,¼­¿ï,´«,-
1916,0220,¼­¿ï,´«,-
1916,0228,¼­¿ï,´«,-
1916,0303,¼­¿ï,´«,-
1916,0304,¼­¿ï,´«,-
1916,0305,¼­¿ï,´«,-
1916,0306,¼­¿ï,´«,-
1916,0309,¼­¿ï,´«,-
1916,0312,¼­¿ï,´«,-
1916,0316,¼­¿ï,´«,-
1916,0317,¼­¿ï,´«,-
1916,0324,¼­¿ï,´«,-
1916,0403,¼­¿ï,´«,-
1916,0404,¼­¿ï,´«,-
1916,0405,¼­¿ï,´«,-
1916,1211,¼­¿ï,´«  ½Î¶ô´«,-
1916,1223,¼­¿ï,´«,-
1917,0103,¼­¿ï,´«,-
1917,0107,¼­¿ï,´«,-
1917,0109,¼­¿ï,´«,-
1917,0113,¼­¿ï,´«,-
1917,0117,¼­¿ï,´«,-
1917,0118,¼­¿ï,´«,-
1917,0119,¼­¿ï,´«,-
1917,0122,¼­¿ï,´«,-
1917,0209,¼­¿ï,´«,-
1917,0210,¼­¿ï,´«,-
1917,0211,¼­¿ï,´«,-
1917,0212,¼­¿ï,´«,-
1917,0218,¼­¿ï,´«,-
1917,0219,¼­¿ï,´«,-
1917,0227,¼­¿ï,´«,-
1917,0304,¼­¿ï,´«,-
1917,0324,¼­¿ï,´«,-
1917,0325,¼­¿ï,´«,-
1917,0327,¼­¿ï,´«,-
1917,0328,¼­¿ï,´«,-
1917,1104,¼­¿ï,´«,-
1917,1106,¼­¿ï,´«,-
1917,1108,¼­¿ï,´«,-
1917,1110,¼­¿ï,´«,-
1917,1117,¼­¿ï,´«,-
1917,1128,¼­¿ï,´«,-
1917,1129,¼­¿ï,´«,-
1917,1203,¼­¿ï,´«,-
1917,1205,¼­¿ï,´«,-
1917,1206,¼­¿ï,´«,-
1917,1207,¼­¿ï,´«,-
1917,1208,¼­¿ï,´«,-
1917,1214,¼­¿ï,´«,-
1917,1218,¼­¿ï,´«,-
1917,1220,¼­¿ï,´«,-
1917,1221,¼­¿ï,´«,-
1917,1225,¼­¿ï,´«,-
1917,1227,¼­¿ï,´«,-
1917,1228,¼­¿ï,´«,-
1918,0101,¼­¿ï,´«,-
1918,0104,¼­¿ï,´«,-
1918,0105,¼­¿ï,´«,-
1918,0106,¼­¿ï,´«,-
1918,0115,¼­¿ï,´«,-
1918,0117,¼­¿ï,´«,-
1918,0118,¼­¿ï,´«,-
1918,0123,¼­¿ï,´«,-
1918,0127,¼­¿ï,´«,-
1918,0129,¼­¿ï,´«,-
1918,0201,¼­¿ï,´«,-
1918,0205,¼­¿ï,´«,-
1918,0206,¼­¿ï,´«,-
1918,0209,¼­¿ï,´«,-
1918,0221,¼­¿ï,´«,-
1918,0222,¼­¿ï,´«,-
1918,0227,¼­¿ï,´«,-
1918,0228,¼­¿ï,´«,-
1918,0310,¼­¿ï,´«,-
1918,1108,¼­¿ï,´«,-
1918,1119,¼­¿ï,´«,-
1918,1124,¼­¿ï,´«,-
1918,1205,¼­¿ï,´«,-
1918,1207,¼­¿ï,´«,-
1918,1211,¼­¿ï,´«,-
1918,1212,¼­¿ï,´«,-
1918,1213,¼­¿ï,´«,-
1918,1215,¼­¿ï,´«,-
1918,1216,¼­¿ï,´«,-
1918,1227,¼­¿ï,´«,-
1918,1228,¼­¿ï,´«,-
1918,1230,¼­¿ï,´«,-
1919,0101,¼­¿ï,´«,-
1919,0103,¼­¿ï,´«,-
1919,0106,¼­¿ï,´«,-
1919,0111,¼­¿ï,´«,-
1919,0115,¼­¿ï,´«,-
1919,0116,¼­¿ï,´«,-
1919,0118,¼­¿ï,´«,-
1919,0122,¼­¿ï,´«,-
1919,0123,¼­¿ï,´«,-
1919,0125,¼­¿ï,´«,-
1919,0204,¼­¿ï,´«,-
1919,0206,¼­¿ï,´«,-
1919,0207,¼­¿ï,´«,-
1919,0209,¼­¿ï,´«,-
1919,0210,¼­¿ï,´«,-
1919,0211,¼­¿ï,´«,-
1919,0330,¼­¿ï,´«,-
1919,0331,¼­¿ï,´«,-
1919,1120,¼­¿ï,´«,-
1919,1125,¼­¿ï,´«,-
1919,1130,¼­¿ï,´«,-
1919,1208,¼­¿ï,´«,-
1919,1213,¼­¿ï,´«,-
1919,1216,¼­¿ï,´«,-
1919,1218,¼­¿ï,´«,-
1919,1227,¼­¿ï,´«,-
1919,1228,¼­¿ï,´«,-
1919,1231,¼­¿ï,´«,-
1920,0102,¼­¿ï,´«,-
1920,0106,¼­¿ï,´«,-
1920,0107,¼­¿ï,´«,-
1920,0110,¼­¿ï,´«,-
1920,0112,¼­¿ï,´«,-
1920,0113,¼­¿ï,´«,-
1920,0118,¼­¿ï,´«,-
1920,0119,¼­¿ï,´«,-
1920,0120,¼­¿ï,´«,-
1920,0121,¼­¿ï,´«,-
1920,0124,¼­¿ï,´«,-
1920,0128,¼­¿ï,´«,-
1920,0129,¼­¿ï,´«,-
1920,0202,¼­¿ï,´«,-
1920,0209,¼­¿ï,´«,-
1920,0214,¼­¿ï,´«,-
1920,0215,¼­¿ï,´«,-
1920,0217,¼­¿ï,´«,-
1920,0223,¼­¿ï,´«,-
1920,0224,¼­¿ï,´«,-
1920,0227,¼­¿ï,´«,-
1920,0228,¼­¿ï,´«,-
1920,0301,¼­¿ï,´«,-
1920,0304,¼­¿ï,´«,-
1920,1210,¼­¿ï,´«,-
1920,1214,¼­¿ï,´«,-
1920,1215,¼­¿ï,´«,-
1920,1219,¼­¿ï,´«,-
1920,1220,¼­¿ï,´«,-
1920,1221,¼­¿ï,´«,-
1920,1224,¼­¿ï,´«,-
1920,1226,¼­¿ï,´«,-
1921,0105,¼­¿ï,´«,-
1921,0107,¼­¿ï,´«,-
1921,0110,¼­¿ï,´«,-
1921,0111,¼­¿ï,´«,-
1921,0119,¼­¿ï,´«,-
1921,0122,¼­¿ï,´«,-
1921,0128,¼­¿ï,´«,-
1921,0129,¼­¿ï,´«,-
1921,0130,¼­¿ï,´«,-
1921,0213,¼­¿ï,´«,-
1921,0216,¼­¿ï,´«,-
1921,0218,¼­¿ï,´«,-
1921,0219,¼­¿ï,´«,-
1921,0221,¼­¿ï,´«,-
1921,0224,¼­¿ï,´«,-
1921,0302,¼­¿ï,´«,-
1921,0305,¼­¿ï,´«,-
1921,0316,¼­¿ï,´«,-
1921,0317,¼­¿ï,´«,-
1921,0318,¼­¿ï,´«,-
1921,0328,¼­¿ï,´«,-
1921,0407,¼­¿ï,´«,-
1921,1103,¼­¿ï,´«,-
1921,1107,¼­¿ï,´«,-
1921,1108,¼­¿ï,´«,-
1921,1119,¼­¿ï,´«,-
1921,1124,¼­¿ï,´«,-
1921,1130,¼­¿ï,´«,-
1921,1201,¼­¿ï,´«,-
1921,1204,¼­¿ï,´«,-
1921,1217,¼­¿ï,´«,-
1921,1218,¼­¿ï,´«,-
1921,1220,¼­¿ï,´«,-
1921,1221,¼­¿ï,´«,-
1921,1223,¼­¿ï,´«,-
1921,1225,¼­¿ï,´«,-
1921,1227,¼­¿ï,´«,-
1921,1229,¼­¿ï,´«,-
1921,1230,¼­¿ï,´«,-
1922,0105,¼­¿ï,´«,-
1922,0109,¼­¿ï,´«,-
1922,0111,¼­¿ï,´«,-
1922,0115,¼­¿ï,´«,-
1922,0122,¼­¿ï,´«,-
1922,0126,¼­¿ï,´«,-
1922,0225,¼­¿ï,´«,-
1922,0228,¼­¿ï,´«,-
1922,0320,¼­¿ï,´«,-
1922,0323,¼­¿ï,´«,-
1922,0327,¼­¿ï,´«,-
1922,1109,¼­¿ï,´«,-
1922,1119,¼­¿ï,´«,-
1922,1124,¼­¿ï,´«,-
1922,1125,¼­¿ï,´«,-
1922,1126,¼­¿ï,´«,-
1922,1127,¼­¿ï,´«,-
1922,1201,¼­¿ï,´«,-
1922,1204,¼­¿ï,´«,-
1922,1214,¼­¿ï,´«,-
1922,1215,¼­¿ï,´«,-
1922,1216,¼­¿ï,´«,-
1922,1217,¼­¿ï,´«,-
1922,1227,¼­¿ï,´«,-
1922,1228,¼­¿ï,´«,-
1922,1230,¼­¿ï,´«,-
1923,0105,¼­¿ï,´«,-
1923,0106,¼­¿ï,´«,-
1923,0108,¼­¿ï,´«,-
1923,0111,¼­¿ï,´«,-
1923,0114,¼­¿ï,´«,-
1923,0115,¼­¿ï,´«,-
1923,0118,¼­¿ï,´«,-
1923,0119,¼­¿ï,´«,-
1923,0125,¼­¿ï,´«,-
1923,0126,¼­¿ï,´«,-
1923,0127,¼­¿ï,´«,-
1923,0209,¼­¿ï,´«,-
1923,0210,¼­¿ï,´«,-
1923,0215,¼­¿ï,´«,-
1923,0216,¼­¿ï,´«,-
1923,0220,¼­¿ï,´«,-
1923,0221,¼­¿ï,´«,-
1923,0223,¼­¿ï,´«,-
1923,0225,¼­¿ï,´«,-
1923,0226,¼­¿ï,´«,-
1923,0228,¼­¿ï,´«,-
1923,0301,¼­¿ï,´«,-
1923,0308,¼­¿ï,´«,-
1923,1115,¼­¿ï,´«,-
1923,1120,¼­¿ï,´«,-
1923,1124,¼­¿ï,´«,-
1923,1129,¼­¿ï,´«,-
1923,1201,¼­¿ï,´«,-
1923,1215,¼­¿ï,´«,-
1923,1216,¼­¿ï,´«,-
1923,1217,¼­¿ï,´«,-
1923,1221,¼­¿ï,´«,-
1923,1222,¼­¿ï,´«,-
1924,0101,¼­¿ï,´«,-
1924,0105,¼­¿ï,´«,-
1924,0108,¼­¿ï,´«,-
1924,0109,¼­¿ï,´«,-
1924,0110,¼­¿ï,´«,-
1924,0111,¼­¿ï,´«,-
1924,0119,¼­¿ï,´«,-
1924,0120,¼­¿ï,´«,-
1924,0122,¼­¿ï,´«,-
1924,0125,¼­¿ï,´«,-
1924,0126,¼­¿ï,´«,-
1924,0213,¼­¿ï,´«,-
1924,0214,¼­¿ï,´«,-
1924,0216,¼­¿ï,´«,-
1924,0217,¼­¿ï,´«,-
1924,0220,¼­¿ï,´«,-
1924,0221,¼­¿ï,´«,-
1924,0222,¼­¿ï,´«,-
1924,0224,¼­¿ï,´«,-
1924,0226,¼­¿ï,´«,-
1924,0305,¼­¿ï,´«,-
1924,0306,¼­¿ï,´«,-
1924,0308,¼­¿ï,´«,-
1924,0316,¼­¿ï,´«,-
1924,0322,¼­¿ï,´«,-
1924,0326,¼­¿ï,´«,-
1924,0404,¼­¿ï,´«,-
1924,1107,¼­¿ï,´«,-
1924,1112,¼­¿ï,´«,-
1924,1121,¼­¿ï,´«,-
1924,1123,¼­¿ï,´«,-
1924,1126,¼­¿ï,´«,-
1924,1209,¼­¿ï,´«,-
1924,1210,¼­¿ï,´«,-
1924,1214,¼­¿ï,´«,-
1924,1222,¼­¿ï,´«,-
1924,1223,¼­¿ï,´«,-
1924,1231,¼­¿ï,´«,-
1925,0102,¼­¿ï,´«,-
1925,0111,¼­¿ï,´«,-
1925,0115,¼­¿ï,´«,-
1925,0116,¼­¿ï,´«,-
1925,0126,¼­¿ï,´«,-
1925,0127,¼­¿ï,´«,-
1925,0130,¼­¿ï,´«,-
1925,0206,¼­¿ï,´«,-
1925,0207,¼­¿ï,´«,-
1925,0209,¼­¿ï,´«,-
1925,0211,¼­¿ï,´«,-
1925,0221,¼­¿ï,´«,-
1925,0222,¼­¿ï,´«,-
1925,0223,¼­¿ï,´«,-
1925,0225,¼­¿ï,´«,-
1925,0226,¼­¿ï,´«,-
1925,0301,¼­¿ï,´«,-
1925,0306,¼­¿ï,´«,-
1925,0311,¼­¿ï,´«,-
1925,0313,¼­¿ï,´«,-
1925,0325,¼­¿ï,´«,-
1925,1130,¼­¿ï,´«,-
1925,1201,¼­¿ï,´«,-
1925,1207,¼­¿ï,´«,-
1925,1208,¼­¿ï,´«,-
1925,1211,¼­¿ï,´«,-
1925,1219,¼­¿ï,´«,-
1925,1221,¼­¿ï,´«,-
1925,1226,¼­¿ï,´«,-
1925,1230,¼­¿ï,´«,-
1925,1231,¼­¿ï,´«,-
1926,0101,¼­¿ï,´«,-
1926,0103,¼­¿ï,´«,-
1926,0104,¼­¿ï,´«,-
1926,0105,¼­¿ï,´«,-
1926,0108,¼­¿ï,´«,-
1926,0112,¼­¿ï,´«,-
1926,0113,¼­¿ï,´«,-
1926,0116,¼­¿ï,´«,-
1926,0117,¼­¿ï,´«,-
1926,0118,¼­¿ï,´«,-
1926,0125,¼­¿ï,´«,-
1926,0130,¼­¿ï,´«,-
1926,0131,¼­¿ï,´«,-
1926,0203,¼­¿ï,´«,-
1926,0204,¼­¿ï,´«,-
1926,0212,¼­¿ï,´«,-
1926,0218,¼­¿ï,´«,-
1926,0222,¼­¿ï,´«,-
1926,0223,¼­¿ï,´«,-
1926,0224,¼­¿ï,´«,-
1926,0310,¼­¿ï,´«,-
1926,0315,¼­¿ï,´«,-
1926,0316,¼­¿ï,´«,-
1926,0320,¼­¿ï,´«,-
1926,0321,¼­¿ï,´«,-
1926,0325,¼­¿ï,´«,-
1926,1125,¼­¿ï,´«,-
1926,1203,¼­¿ï,´«,-
1926,1206,¼­¿ï,´«,-
1926,1207,¼­¿ï,Áø´«±úºñ,-
1926,1209,¼­¿ï,´«,-
1926,1210,¼­¿ï,´«,-
1926,1215,¼­¿ï,´«,-
1926,1220,¼­¿ï,´«,-
1926,1221,¼­¿ï,´«,-
1926,1224,¼­¿ï,´«,-
1926,1226,¼­¿ï,´«,-
1926,1227,¼­¿ï,´«,-
1926,1231,¼­¿ï,´«,-
1927,0111,¼­¿ï,´«,-
1927,0114,¼­¿ï,´«,-
1927,0115,¼­¿ï,´«,-
1927,0117,¼­¿ï,´«,-
1927,0119,¼­¿ï,´«,-
1927,0120,¼­¿ï,´«,-
1927,0127,¼­¿ï,´«,-
1927,0130,¼­¿ï,´«,-
1927,0131,¼­¿ï,´«,-
1927,0205,¼­¿ï,´«,-
1927,0206,¼­¿ï,´«,-
1927,0212,¼­¿ï,´«,-
1927,0215,¼­¿ï,´«,-
1927,0224,¼­¿ï,´«,-
1927,0228,¼­¿ï,´«,-
1927,0305,¼­¿ï,´«,-
1927,0310,¼­¿ï,´«,-
1927,0313,¼­¿ï,´«,-
1927,0322,¼­¿ï,´«,-
1927,1204,¼­¿ï,´«,-
1927,1216,¼­¿ï,´«,-
1927,1218,¼­¿ï,´«,-
1927,1220,¼­¿ï,´«,-
1927,1225,¼­¿ï,´«,-
1927,1227,¼­¿ï,´«,-
1927,1228,¼­¿ï,´«,-
1928,0101,¼­¿ï,´«,-
1928,0102,¼­¿ï,´«,-
1928,0109,¼­¿ï,´«,-
1928,0110,¼­¿ï,´«,-
1928,0111,¼­¿ï,´«,-
1928,0128,¼­¿ï,´«,-
1928,0202,¼­¿ï,´«,-
1928,0203,¼­¿ï,´«,-
1928,0205,¼­¿ï,´«,-
1928,0214,¼­¿ï,´«,-
1928,0222,¼­¿ï,´«,-
1928,0223,¼­¿ï,´«,-
1928,0224,¼­¿ï,´«,-
1928,0309,¼­¿ï,´«,-
1928,0310,¼­¿ï,´«,-
1928,0311,¼­¿ï,´«,-
1928,0312,¼­¿ï,´«,-
1928,1109,¼­¿ï,´«,-
1928,1119,¼­¿ï,´«,-
1928,1204,¼­¿ï,´«,-
1928,1209,¼­¿ï,´«,-
1928,1211,¼­¿ï,´«,-
1928,1215,¼­¿ï,´«,-
1928,1216,¼­¿ï,´«,-
1928,1218,¼­¿ï,´«,-
1928,1231,¼­¿ï,´«,-
1929,0103,¼­¿ï,´«,-
1929,0104,¼­¿ï,´«,-
1929,0105,¼­¿ï,´«,-
1929,0108,¼­¿ï,´«,-
1929,0109,¼­¿ï,´«,-
1929,0110,¼­¿ï,´«,-
1929,0126,¼­¿ï,´«,-
1929,0129,¼­¿ï,´«,-
1929,0205,¼­¿ï,´«,-
1929,0208,¼­¿ï,´«,-
1929,0211,¼­¿ï,´«,-
1929,0212,¼­¿ï,´«,-
1929,0218,¼­¿ï,´«,-
1929,0311,¼­¿ï,´«,-
1929,0314,¼­¿ï,´«,-
1929,0413,¼­¿ï,´«,-
1929,1117,¼­¿ï,´«,-
1929,1124,¼­¿ï,´«,-
1929,1125,¼­¿ï,´«,-
1929,1204,¼­¿ï,´«,-
1929,1207,¼­¿ï,´«,-
1929,1219,¼­¿ï,´«,-
1929,1220,¼­¿ï,´«,-
1929,1221,¼­¿ï,´«,-
1929,1223,¼­¿ï,´«,-
1929,1224,¼­¿ï,´«,-
1929,1225,¼­¿ï,´«,-
1929,1226,¼­¿ï,´«,-
1929,1229,¼­¿ï,´«,-
1930,0114,¼­¿ï,´«,-
1930,0122,¼­¿ï,´«,-
1930,0123,¼­¿ï,´«,-
1930,0128,¼­¿ï,´«,-
1930,0129,¼­¿ï,´«,-
1930,0226,¼­¿ï,´«,-
1930,0227,¼­¿ï,´«,-
1930,0313,¼­¿ï,´«,-
1930,1103,¼­¿ï,´«,-
1930,1104,¼­¿ï,´«,-
1930,1112,¼­¿ï,´«,-
1930,1115,¼­¿ï,´«,-
1930,1117,¼­¿ï,´«,-
1930,1122,¼­¿ï,´«,-
1930,1123,¼­¿ï,´«,-
1930,1202,¼­¿ï,´«,-
1930,1212,¼­¿ï,´«,-
1930,1214,¼­¿ï,´«,-
1930,1217,¼­¿ï,´«,-
1930,1223,¼­¿ï,´«,-
1930,1224,¼­¿ï,´«,-
1930,1225,¼­¿ï,´«,-
1930,1226,¼­¿ï,´«,-
1931,0101,¼­¿ï,´«,-
1931,0102,¼­¿ï,´«,-
1931,0106,¼­¿ï,´«,-
1931,0108,¼­¿ï,´«,-
1931,0109,¼­¿ï,´«,-
1931,0112,¼­¿ï,´«,-
1931,0113,¼­¿ï,´«,-
1931,0114,¼­¿ï,´«,-
1931,0116,¼­¿ï,´«,-
1931,0118,¼­¿ï,´«,-
1931,0122,¼­¿ï,´«,-
1931,0126,¼­¿ï,´«,-
1931,0128,¼­¿ï,´«,-
1931,0129,¼­¿ï,´«,-
1931,0204,¼­¿ï,´«,-
1931,0205,¼­¿ï,´«,-
1931,0215,¼­¿ï,´«,-
1931,0216,¼­¿ï,´«,-
1931,0224,¼­¿ï,´«,-
1931,0225,¼­¿ï,´«,-
1931,0226,¼­¿ï,´«,-
1931,0227,¼­¿ï,´«,-
1931,0228,¼­¿ï,´«,-
1931,0406,¼­¿ï,´«,-
1931,1026,¼­¿ï,´«,-
1931,1027,¼­¿ï,´«,-
1931,1211,¼­¿ï,´«,-
1931,1212,¼­¿ï,´«,-
1931,1214,¼­¿ï,´«,-
1931,1215,¼­¿ï,´«,-
1931,1217,¼­¿ï,´«,-
1931,1223,¼­¿ï,´«,-
1931,1226,¼­¿ï,´«,-
1931,1227,¼­¿ï,´«,-
1931,1228,¼­¿ï,´«,-
1931,1231,¼­¿ï,´«,-
1932,0101,¼­¿ï,´«,-
1932,0106,¼­¿ï,´«,-
1932,0107,¼­¿ï,´«,-
1932,0108,¼­¿ï,´«,-
1932,0118,¼­¿ï,´«,-
1932,0204,¼­¿ï,´«,-
1932,0209,¼­¿ï,´«,-
1932,0212,¼­¿ï,´«,-
1932,0215,¼­¿ï,´«,-
1932,0219,¼­¿ï,´«,-
1932,0220,¼­¿ï,´«,-
1932,0222,¼­¿ï,´«,-
1932,0224,¼­¿ï,´«,-
1932,0225,¼­¿ï,´«,-
1932,0226,¼­¿ï,´«,-
1932,0227,¼­¿ï,´«,-
1932,0310,¼­¿ï,´«,-
1932,0312,¼­¿ï,´«,-
1932,0313,¼­¿ï,´«,-
1932,0314,¼­¿ï,´«,-
1932,0315,¼­¿ï,´«,-
1932,0316,¼­¿ï,´«,-
1932,0318,¼­¿ï,´«,-
1932,0319,¼­¿ï,´«,-
1932,0328,¼­¿ï,´«,-
1932,0329,¼­¿ï,´«,-
1932,1107,¼­¿ï,´«,-
1932,1108,¼­¿ï,´«,-
1932,1128,¼­¿ï,´«,-
1932,1129,¼­¿ï,´«,-
1932,1212,¼­¿ï,´«,-
1932,1213,¼­¿ï,´«,-
1932,1222,¼­¿ï,´«,-
1932,1228,¼­¿ï,´«,-
1932,1229,¼­¿ï,´«,-
1933,0107,¼­¿ï,´«,-
1933,0108,¼­¿ï,´«,-
1933,0111,¼­¿ï,´«,-
1933,0116,¼­¿ï,´«,-
1933,0117,¼­¿ï,´«,-
1933,0205,¼­¿ï,´«,-
1933,0207,¼­¿ï,´«,-
1933,0211,¼­¿ï,´«,-
1933,0212,¼­¿ï,´«,-
1933,0213,¼­¿ï,´«,-
1933,0214,¼­¿ï,´«,-
1933,0217,¼­¿ï,´«,-
1933,0218,¼­¿ï,´«,-
1933,0220,¼­¿ï,´«,-
1933,0221,¼­¿ï,´«,-
1933,0223,¼­¿ï,´«,-
1933,0224,¼­¿ï,´«,-
1933,0227,¼­¿ï,´«,-
1933,0228,¼­¿ï,´«,-
1933,0304,¼­¿ï,´«,-
1933,0308,¼­¿ï,´«,-
1933,0310,¼­¿ï,´«,-
1933,0316,¼­¿ï,´«,-
1933,0317,¼­¿ï,´«,-
1933,0318,¼­¿ï,´«,-
1933,0327,¼­¿ï,´«,-
1933,1130,¼­¿ï,´«,-
1933,1216,¼­¿ï,´«,-
1933,1218,¼­¿ï,´«,-
1933,1230,¼­¿ï,´«,-
1934,0109,¼­¿ï,´«,-
1934,0110,¼­¿ï,´«,-
1934,0119,¼­¿ï,´«,-
1934,0129,¼­¿ï,´«,-
1934,0201,¼­¿ï,´«,-
1934,0202,¼­¿ï,´«,-
1934,0203,¼­¿ï,´«,-
1934,0207,¼­¿ï,´«,-
1934,0213,¼­¿ï,´«,-
1934,0214,¼­¿ï,´«,-
1934,0217,¼­¿ï,´«,-
1934,0218,¼­¿ï,´«,-
1934,0228,¼­¿ï,´«,-
1934,0302,¼­¿ï,´«,-
1934,0303,¼­¿ï,´«,-
1934,0304,¼­¿ï,´«,-
1934,0305,¼­¿ï,´«,-
1934,0307,¼­¿ï,´«,-
1934,0313,¼­¿ï,´«,-
1934,0315,¼­¿ï,´«,-
1934,0321,¼­¿ï,´«,-
1934,1108,¼­¿ï,´«,-
1934,1129,¼­¿ï,´«,-
1934,1130,¼­¿ï,´«,-
1934,1202,¼­¿ï,´«,-
1934,1221,¼­¿ï,´«,-
1934,1222,¼­¿ï,´«,-
1934,1225,¼­¿ï,´«,-
1934,1228,¼­¿ï,´«,-
1934,1231,¼­¿ï,´«,-
1935,0103,¼­¿ï,´«,-
1935,0106,¼­¿ï,´«,-
1935,0107,¼­¿ï,´«,-
1935,0108,¼­¿ï,´«,-
1935,0110,¼­¿ï,´«,-
1935,0114,¼­¿ï,´«,-
1935,0115,¼­¿ï,´«,-
1935,0116,¼­¿ï,´«,-
1935,0120,¼­¿ï,´«,-
1935,0121,¼­¿ï,´«,-
1935,0128,¼­¿ï,´«,-
1935,0129,¼­¿ï,´«,-
1935,0202,¼­¿ï,´«,-
1935,0203,¼­¿ï,´«,-
1935,0204,¼­¿ï,´«,-
1935,0213,¼­¿ï,´«,-
1935,0215,¼­¿ï,´«,-
1935,0228,¼­¿ï,´«,-
1935,0302,¼­¿ï,´«,-
1935,0303,¼­¿ï,´«,-
1935,0304,¼­¿ï,´«,-
1935,1203,¼­¿ï,´«,-
1935,1204,¼­¿ï,´«,-
1935,1217,¼­¿ï,´«,-
1935,1220,¼­¿ï,´«,-
1935,1224,¼­¿ï,´«,-
1935,1231,¼­¿ï,´«,-
1936,0104,¼­¿ï,´«,-
1936,0107,¼­¿ï,´«,-
1936,0108,¼­¿ï,´«,-
1936,0111,¼­¿ï,´«,-
1936,0112,¼­¿ï,´«,-
1936,0114,¼­¿ï,´«,-
1936,0115,¼­¿ï,´«,-
1936,0124,¼­¿ï,´«,-
1936,0125,¼­¿ï,´«,-
1936,0127,¼­¿ï,´«,-
1936,0128,¼­¿ï,´«,-
1936,0203,¼­¿ï,´«,-
1936,0204,¼­¿ï,´«,-
1936,0207,¼­¿ï,´«,-
1936,0208,¼­¿ï,´«,-
1936,0210,¼­¿ï,´«,-
1936,0215,¼­¿ï,´«,-
1936,0217,¼­¿ï,´«,-
1936,0222,¼­¿ï,´«,-
1936,0223,¼­¿ï,´«,-
1936,0224,¼­¿ï,´«,-
1936,0227,¼­¿ï,´«,-
1936,0307,¼­¿ï,´«,-
1936,0308,¼­¿ï,´«,-
1936,0312,¼­¿ï,´«,-
1936,0314,¼­¿ï,´«,-
1936,0315,¼­¿ï,´«,-
1936,0403,¼­¿ï,´«,-
1936,1116,¼­¿ï,´«,-
1936,1127,¼­¿ï,´«,-
1936,1129,¼­¿ï,´«,-
1936,1203,¼­¿ï,´«,-
1936,1204,¼­¿ï,´«,-
1936,1205,¼­¿ï,´«,-
1936,1206,¼­¿ï,´«,-
1936,1220,¼­¿ï,´«,-
1937,0109,¼­¿ï,´«,0.0
1937,0113,¼­¿ï,´«,-
1937,0114,¼­¿ï,´«,1.8
1937,0116,¼­¿ï,´«,0.0
1937,0119,¼­¿ï,´«,2.5
1937,0120,¼­¿ï,´«,1.3
1937,0124,¼­¿ï,´«,0.6
1937,0128,¼­¿ï,´«,5.0
1937,0130,¼­¿ï,´«,-
1937,0201,¼­¿ï,´«,1.3
1937,0202,¼­¿ï,´«,5.2
1937,0203,¼­¿ï,´«,0.7
1937,0204,¼­¿ï,´«,0.2
1937,0210,¼­¿ï,´«,1.7
1937,0212,¼­¿ï,´«,1.3
1937,0213,¼­¿ï,´«,0.0
1937,0214,¼­¿ï,´«,0.0
1937,0218,¼­¿ï,´«,0.0
1937,0219,¼­¿ï,´«,0.0
1937,0404,¼­¿ï,´«,0.5
1937,1123,¼­¿ï,´«,0.9
1937,1125,¼­¿ï,´«,-
1937,1126,¼­¿ï,´«,-
1937,1129,¼­¿ï,´«,-
1937,1202,¼­¿ï,´«,-
1937,1207,¼­¿ï,´«,2.3
1937,1209,¼­¿ï,´«,0.4
1937,1211,¼­¿ï,´«,-
1937,1218,¼­¿ï,´«,3.8
1937,1220,¼­¿ï,´«,0.0
1937,1221,¼­¿ï,´«,0.7
1937,1222,¼­¿ï,´«,1.0
1937,1226,¼­¿ï,´«,0.6
1937,1228,¼­¿ï,´«,0.7
1937,1231,¼­¿ï,´«,-
1938,0101,¼­¿ï,´«,0.4
1938,0102,¼­¿ï,´«,0.2
1938,0110,¼­¿ï,´«,-
1938,0111,¼­¿ï,´«,0.5
1938,0115,¼­¿ï,´«,-
1938,0118,¼­¿ï,´«,1.8
1938,0123,¼­¿ï,´«,1.2
1938,0124,¼­¿ï,´«,-
1938,0125,¼­¿ï,´«,0.9
1938,0128,¼­¿ï,´«,-
1938,0129,¼­¿ï,´«,-
1938,0131,¼­¿ï,´«,-
1938,0205,¼­¿ï,´«,-
1938,0206,¼­¿ï,´«,-
1938,0207,¼­¿ï,´«,-
1938,0209,¼­¿ï,´«,-
1938,0211,¼­¿ï,´«,0.2
1938,0213,¼­¿ï,´«,-
1938,0214,¼­¿ï,´«,16.4
1938,0216,¼­¿ï,´«,-
1938,0222,¼­¿ï,´«,-
1938,0309,¼­¿ï,´«,0.3
